Series Name,Series Code,Country Name,Country Code,Year,Value
Population growth (annual %),SP.POP.GROW,Aruba,ABW,2012,1.46978228958006
Population growth (annual %),SP.POP.GROW,Austria,AUT,2012,0.45593747231891
Population growth (annual %),SP.POP.GROW,Azerbaijan,AZE,2012,1.32876382733755
Population growth (annual %),SP.POP.GROW,"Bahamas, The",BHS,2012,1.00108170366546
Population growth (annual %),SP.POP.GROW,Bahrain,BHR,2012,1.1600872869288
Population growth (annual %),SP.POP.GROW,Bangladesh,BGD,2012,0.958355912717609
Population growth (annual %),SP.POP.GROW,Barbados,BRB,2012,0.288929228963865
Population growth (annual %),SP.POP.GROW,Belarus,BLR,2012,-0.156617600248906
Population growth (annual %),SP.POP.GROW,Belgium,BEL,2012,0.620163579337378
Population growth (annual %),SP.POP.GROW,Belize,BLZ,2012,2.15086754763262
Population growth (annual %),SP.POP.GROW,Benin,BEN,2012,2.96766540040992
Population growth (annual %),SP.POP.GROW,Bermuda,BMU,2012,-0.136600245767712
Population growth (annual %),SP.POP.GROW,Bhutan,BTN,2012,1.10777662014052
Population growth (annual %),SP.POP.GROW,Bolivia,BOL,2012,1.59965176170266
Population growth (annual %),SP.POP.GROW,Bosnia and Herzegovina,BIH,2012,-1.93437927837206
Population growth (annual %),SP.POP.GROW,Botswana,BWA,2012,1.67774021157009
Population growth (annual %),SP.POP.GROW,Brazil,BRA,2012,0.811598483382088
Population growth (annual %),SP.POP.GROW,British Virgin Islands,VGB,2012,5.53862651548459
Population growth (annual %),SP.POP.GROW,Brunei Darussalam,BRN,2012,1.53255515873327
Population growth (annual %),SP.POP.GROW,Bulgaria,BGR,2012,-0.579220596364389
Population growth (annual %),SP.POP.GROW,Burkina Faso,BFA,2012,3.0171707485343
Population growth (annual %),SP.POP.GROW,Burundi,BDI,2012,3.56852147814432
Population growth (annual %),SP.POP.GROW,Cabo Verde,CPV,2012,0.0992767342106355
Population growth (annual %),SP.POP.GROW,Cambodia,KHM,2012,1.49998418675996
Population growth (annual %),SP.POP.GROW,Cameroon,CMR,2012,2.8130471843416
Population growth (annual %),SP.POP.GROW,Canada,CAN,2012,1.08374652233653
Population growth (annual %),SP.POP.GROW,Cayman Islands,CYM,2012,2.71432817487524
Population growth (annual %),SP.POP.GROW,Central African Republic,CAF,2012,0.998867377606297
Population growth (annual %),SP.POP.GROW,Chad,TCD,2012,3.51265481153462
Population growth (annual %),SP.POP.GROW,Channel Islands,CHI,2012,0.662148684316799
Population growth (annual %),SP.POP.GROW,Chile,CHL,2012,0.959562935237505
Population growth (annual %),SP.POP.GROW,China,CHN,2012,0.678345458846803
Population growth (annual %),SP.POP.GROW,Colombia,COL,2012,1.00290782655336
Population growth (annual %),SP.POP.GROW,Comoros,COM,2012,2.01149862727803
Population growth (annual %),SP.POP.GROW,"Congo, Dem. Rep.",COD,2012,3.33860489598034
Population growth (annual %),SP.POP.GROW,"Congo, Rep.",COG,2012,2.79640825415116
Population growth (annual %),SP.POP.GROW,Costa Rica,CRI,2012,1.16676672488044
Population growth (annual %),SP.POP.GROW,Cote d'Ivoire,CIV,2012,2.08872019159152
Population growth (annual %),SP.POP.GROW,Croatia,HRV,2012,-0.474278461071106
Population growth (annual %),SP.POP.GROW,Cuba,CUB,2012,0.0141917100302061
Population growth (annual %),SP.POP.GROW,Curacao,CUW,2012,0.829929595036991
Population growth (annual %),SP.POP.GROW,Cyprus,CYP,2012,1.63540837414934
Population growth (annual %),SP.POP.GROW,Czechia,CZE,2012,0.139925655740972
Population growth (annual %),SP.POP.GROW,Denmark,DNK,2012,0.376272242619955
Population growth (annual %),SP.POP.GROW,Djibouti,DJI,2012,1.8993890613377
Population growth (annual %),SP.POP.GROW,Dominica,DMA,2012,0.094086320276983
Population growth (annual %),SP.POP.GROW,Dominican Republic,DOM,2012,1.24691664021516
Population growth (annual %),SP.POP.GROW,Ecuador,ECU,2012,1.59213440589397
Population growth (annual %),SP.POP.GROW,"Egypt, Arab Rep.",EGY,2012,2.24475795490011
Population growth (annual %),SP.POP.GROW,El Salvador,SLV,2012,0.390819912101065
Population growth (annual %),SP.POP.GROW,Equatorial Guinea,GNQ,2012,4.07484554769573
Population growth (annual %),SP.POP.GROW,Eritrea,ERI,2012,1.27590736754429
Population growth (annual %),SP.POP.GROW,Estonia,EST,2012,-0.357944411443807
Population growth (annual %),SP.POP.GROW,Ethiopia,ETH,2012,2.80390393439601
Population growth (annual %),SP.POP.GROW,Faroe Islands,FRO,2012,-0.520479519357871
Population growth (annual %),SP.POP.GROW,Fiji,FJI,2012,0.211061144367838
Population growth (annual %),SP.POP.GROW,Finland,FIN,2012,0.475809486683209
Population growth (annual %),SP.POP.GROW,France,FRA,2012,0.483714919435185
Population growth (annual %),SP.POP.GROW,French Polynesia,PYF,2012,0.498155436017889
Population growth (annual %),SP.POP.GROW,Gabon,GAB,2012,3.57746904510728
Population growth (annual %),SP.POP.GROW,"Gambia, The",GMB,2012,2.94591935774346
Population growth (annual %),SP.POP.GROW,Georgia,GEO,2012,-0.736565518814038
Population growth (annual %),SP.POP.GROW,Germany,DEU,2012,0.187727800567293
Population growth (annual %),SP.POP.GROW,Ghana,GHA,2012,2.4199090803465
Population growth (annual %),SP.POP.GROW,Gibraltar,GIB,2012,1.15876879502585
Population growth (annual %),SP.POP.GROW,Greece,GRC,2012,-0.540752950543684
Population growth (annual %),SP.POP.GROW,Greenland,GRL,2012,-0.14072121935205
Population growth (annual %),SP.POP.GROW,Grenada,GRD,2012,0.619070350394075
Population growth (annual %),SP.POP.GROW,Guam,GUM,2012,-0.127375540693071
Population growth (annual %),SP.POP.GROW,Guatemala,GTM,2012,1.99138673642109
Population growth (annual %),SP.POP.GROW,Guinea,GIN,2012,2.45416156342286
Population growth (annual %),SP.POP.GROW,Guinea-Bissau,GNB,2012,2.65952739224803
Population growth (annual %),SP.POP.GROW,Guyana,GUY,2012,0.0180911674723709
Population growth (annual %),SP.POP.GROW,Haiti,HTI,2012,1.54988860322553
Population growth (annual %),SP.POP.GROW,Honduras,HND,2012,2.02251270813154
Population growth (annual %),SP.POP.GROW,"Hong Kong SAR, China",HKG,2012,1.1039579972368
Population growth (annual %),SP.POP.GROW,Hungary,HUN,2012,-0.516437606548041
Population growth (annual %),SP.POP.GROW,Iceland,ISL,2012,0.532100734916982
Population growth (annual %),SP.POP.GROW,India,IND,2012,1.37405616603306
Population growth (annual %),SP.POP.GROW,Indonesia,IDN,2012,1.28583816632167
Population growth (annual %),SP.POP.GROW,"Iran, Islamic Rep.",IRN,2012,1.25130743376216
Population growth (annual %),SP.POP.GROW,Iraq,IRQ,2012,4.53892168180122
Population growth (annual %),SP.POP.GROW,Ireland,IRL,2012,0.4237438032978
Population growth (annual %),SP.POP.GROW,Isle of Man,IMN,2012,-0.0557146004442705
Population growth (annual %),SP.POP.GROW,Israel,ISR,2012,1.84615132126711
Population growth (annual %),SP.POP.GROW,Italy,ITA,2012,0.273513088134657
Population growth (annual %),SP.POP.GROW,Jamaica,JAM,2012,0.431454273219438
Population growth (annual %),SP.POP.GROW,Japan,JPN,2012,-0.159710675844347
Population growth (annual %),SP.POP.GROW,Jordan,JOR,2012,1.41635205030682
Population growth (annual %),SP.POP.GROW,Kazakhstan,KAZ,2012,1.39710899026626
Population growth (annual %),SP.POP.GROW,Kenya,KEN,2012,2.6080744180495
Population growth (annual %),SP.POP.GROW,Kiribati,KIR,2012,1.46864224692138
Population growth (annual %),SP.POP.GROW,"Korea, Dem. People's Rep.",PRK,2012,0.452614172409074
Population growth (annual %),SP.POP.GROW,"Korea, Rep.",KOR,2012,0.525713660600414
Population growth (annual %),SP.POP.GROW,Kosovo,XKX,2012,0.843388368514639
Population growth (annual %),SP.POP.GROW,Kuwait,KWT,2012,6.31732211154715
Population growth (annual %),SP.POP.GROW,Kyrgyz Republic,KGZ,2012,1.88401276584283
Population growth (annual %),SP.POP.GROW,Lao PDR,LAO,2012,1.42735442034268
Population growth (annual %),SP.POP.GROW,Latvia,LVA,2012,-1.24035915329271
Population growth (annual %),SP.POP.GROW,Lebanon,LBN,2012,2.70487296695382
Population growth (annual %),SP.POP.GROW,Lesotho,LSO,2012,1.00510607755205
Population growth (annual %),SP.POP.GROW,Liberia,LBR,2012,3.53448694358844
Population growth (annual %),SP.POP.GROW,Libya,LBY,2012,-2.61743182302169
Population growth (annual %),SP.POP.GROW,Liechtenstein,LIE,2012,0.945614084833038
Population growth (annual %),SP.POP.GROW,Lithuania,LTU,2012,-1.2954927649989
Population growth (annual %),SP.POP.GROW,Luxembourg,LUX,2012,2.40154189982875
Population growth (annual %),SP.POP.GROW,"Macao SAR, China",MAC,2012,3.27546059752472
Population growth (annual %),SP.POP.GROW,North Macedonia,MKD,2012,-0.391858319665176
Population growth (annual %),SP.POP.GROW,Madagascar,MDG,2012,2.76626312576328
Population growth (annual %),SP.POP.GROW,Malawi,MWI,2012,2.87064589887138
Population growth (annual %),SP.POP.GROW,Malaysia,MYS,2012,1.70269513202166
Population growth (annual %),SP.POP.GROW,Maldives,MDV,2012,3.45705386277423
Population growth (annual %),SP.POP.GROW,Mali,MLI,2012,2.91998728475051
Population growth (annual %),SP.POP.GROW,Malta,MLT,2012,0.899209211902256
Population growth (annual %),SP.POP.GROW,Marshall Islands,MHL,2012,-0.944590187330327
Population growth (annual %),SP.POP.GROW,Mauritania,MRT,2012,3.26413503920642
Population growth (annual %),SP.POP.GROW,Mauritius,MUS,2012,0.277321025514609
Population growth (annual %),SP.POP.GROW,Mexico,MEX,2012,1.35716327923769
Population growth (annual %),SP.POP.GROW,"Micronesia, Fed. Sts.",FSM,2012,0.178117567546797
Population growth (annual %),SP.POP.GROW,Moldova,MDA,2012,-0.0131095435392298
Population growth (annual %),SP.POP.GROW,Monaco,MCO,2012,2.22856128605207
Population growth (annual %),SP.POP.GROW,Mongolia,MNG,2012,1.89795214519602
Population growth (annual %),SP.POP.GROW,Montenegro,MNE,2012,0.172818849821581
Population growth (annual %),SP.POP.GROW,Morocco,MAR,2012,1.3359712863904
Population growth (annual %),SP.POP.GROW,Mozambique,MOZ,2012,2.87101074780924
Population growth (annual %),SP.POP.GROW,Myanmar,MMR,2012,0.841507088171189
Population growth (annual %),SP.POP.GROW,Namibia,NAM,2012,2.22673258326321
Population growth (annual %),SP.POP.GROW,Nauru,NRU,2012,1.65974838801037
Population growth (annual %),SP.POP.GROW,Nepal,NPL,2012,0.256079255262795
Population growth (annual %),SP.POP.GROW,Netherlands,NLD,2012,0.370055034770235
Population growth (annual %),SP.POP.GROW,New Caledonia,NCL,2012,1.89163090783472
Population growth (annual %),SP.POP.GROW,New Zealand,NZL,2012,0.548220797298334
Population growth (annual %),SP.POP.GROW,Nicaragua,NIC,2012,1.40332726881517
Population growth (annual %),SP.POP.GROW,Niger,NER,2012,3.77324639644684
Population growth (annual %),SP.POP.GROW,Nigeria,NGA,2012,2.77422930277333
Population growth (annual %),SP.POP.GROW,Northern Mariana Islands,MNP,2012,-0.700102071490281
Population growth (annual %),SP.POP.GROW,Norway,NOR,2012,1.31344098868985
Population growth (annual %),SP.POP.GROW,Oman,OMN,2012,14.2253989455262
Population growth (annual %),SP.POP.GROW,Pakistan,PAK,2012,1.90619981284679
Population growth (annual %),SP.POP.GROW,Palau,PLW,2012,-1.74654999032287
Population growth (annual %),SP.POP.GROW,Panama,PAN,2012,1.76451937667994
Population growth (annual %),SP.POP.GROW,Papua New Guinea,PNG,2012,2.7860490568137
Population growth (annual %),SP.POP.GROW,Paraguay,PRY,2012,1.40686361602641
Population growth (annual %),SP.POP.GROW,Peru,PER,2012,0.83691693370644
Population growth (annual %),SP.POP.GROW,Philippines,PHL,2012,1.94226237851608
Population growth (annual %),SP.POP.GROW,Poland,POL,2012,-0.0002390760032983
Population growth (annual %),SP.POP.GROW,Portugal,PRT,2012,-0.405421787747567
Population growth (annual %),SP.POP.GROW,Puerto Rico (US),PRI,2012,-0.881614530044632
Population growth (annual %),SP.POP.GROW,Qatar,QAT,2012,5.83800010216327
Population growth (annual %),SP.POP.GROW,Romania,ROU,2012,-0.445177936198383
Population growth (annual %),SP.POP.GROW,Russian Federation,RUS,2012,0.251575708072649
Population growth (annual %),SP.POP.GROW,Rwanda,RWA,2012,2.39380128171382
Population growth (annual %),SP.POP.GROW,Samoa,WSM,2012,0.912557360248924
Population growth (annual %),SP.POP.GROW,San Marino,SMR,2012,2.56940400817854
Population growth (annual %),SP.POP.GROW,Sao Tome and Principe,STP,2012,2.02092788368455
Population growth (annual %),SP.POP.GROW,Saudi Arabia,SAU,2012,4.20264227505544
Population growth (annual %),SP.POP.GROW,Senegal,SEN,2012,2.67702425205872
Population growth (annual %),SP.POP.GROW,Serbia,SRB,2012,-0.485136859373739
Population growth (annual %),SP.POP.GROW,Seychelles,SYC,2012,0.980980190128322
Population growth (annual %),SP.POP.GROW,Sierra Leone,SLE,2012,2.53259491687101
Population growth (annual %),SP.POP.GROW,Singapore,SGP,2012,2.45339033031018
Population growth (annual %),SP.POP.GROW,Sint Maarten (Dutch part),SXM,2012,2.18221965906343
Population growth (annual %),SP.POP.GROW,Slovak Republic,SVK,2012,0.170183855326072
Population growth (annual %),SP.POP.GROW,Slovenia,SVN,2012,0.210024305900448
Population growth (annual %),SP.POP.GROW,Solomon Islands,SLB,2012,3.668421041016
Population growth (annual %),SP.POP.GROW,"Somalia, Fed. Rep.",SOM,2012,0.905528519522503
Population growth (annual %),SP.POP.GROW,South Africa,ZAF,2012,1.47479434391075
Population growth (annual %),SP.POP.GROW,South Sudan,SSD,2012,4.44972889782953
Population growth (annual %),SP.POP.GROW,Spain,ESP,2012,0.0649259625617232
Population growth (annual %),SP.POP.GROW,Sri Lanka,LKA,2012,0.760628047767682
Population growth (annual %),SP.POP.GROW,St. Kitts and Nevis,KNA,2012,0.313035956599999
Population growth (annual %),SP.POP.GROW,St. Lucia,LCA,2012,0.456462690189925
Population growth (annual %),SP.POP.GROW,St. Martin (French part),MAF,2012,0.556864711599445
Population growth (annual %),SP.POP.GROW,St. Vincent and the Grenadines,VCT,2012,-0.562167608407819
Population growth (annual %),SP.POP.GROW,Sudan,SDN,2012,2.14168968629865
Population growth (annual %),SP.POP.GROW,Suriname,SUR,2012,1.1375560373964
Population growth (annual %),SP.POP.GROW,Eswatini,SWZ,2012,0.537986822820009
Population growth (annual %),SP.POP.GROW,Sweden,SWE,2012,0.739763272434863
Population growth (annual %),SP.POP.GROW,Switzerland,CHE,2012,1.06181932886789
Population growth (annual %),SP.POP.GROW,Syrian Arab Republic,SYR,2012,-0.518583748688814
Population growth (annual %),SP.POP.GROW,Tajikistan,TJK,2012,2.39042338057157
Population growth (annual %),SP.POP.GROW,Tanzania,TZA,2012,2.8799437394168
Population growth (annual %),SP.POP.GROW,Thailand,THA,2012,0.619591346751357
Population growth (annual %),SP.POP.GROW,Timor-Leste,TLS,2012,2.19848397897983
Population growth (annual %),SP.POP.GROW,Togo,TGO,2012,2.62923384476283
Population growth (annual %),SP.POP.GROW,Tonga,TON,2012,-0.102311314323862
Population growth (annual %),SP.POP.GROW,Trinidad and Tobago,TTO,2012,0.538824146577348
Population growth (annual %),SP.POP.GROW,Tunisia,TUN,2012,1.12911133130148
Population growth (annual %),SP.POP.GROW,Turkiye,TUR,2012,1.27471801981307
Population growth (annual %),SP.POP.GROW,Turkmenistan,TKM,2012,2.17776450077759
Population growth (annual %),SP.POP.GROW,Turks and Caicos Islands,TCA,2012,4.06897157854252
Population growth (annual %),SP.POP.GROW,Tuvalu,TUV,2012,1.41846349919564
Population growth (annual %),SP.POP.GROW,Uganda,UGA,2012,2.90422608403173
Population growth (annual %),SP.POP.GROW,Ukraine,UKR,2012,-0.211412120058561
Population growth (annual %),SP.POP.GROW,United Arab Emirates,ARE,2012,3.95899214220379
Population growth (annual %),SP.POP.GROW,United Kingdom,GBR,2012,0.712282568284022
Population growth (annual %),SP.POP.GROW,United States,USA,2012,0.79838290137163
Population growth (annual %),SP.POP.GROW,Uruguay,URY,2012,0.257451630638359
Population growth (annual %),SP.POP.GROW,Uzbekistan,UZB,2012,1.51059514364954
Population growth (annual %),SP.POP.GROW,Vanuatu,VUT,2012,2.19727458776971
Population growth (annual %),SP.POP.GROW,"Venezuela, RB",VEN,2012,1.25510683013417
Population growth (annual %),SP.POP.GROW,Viet Nam,VNM,2012,1.1709874078049
Population growth (annual %),SP.POP.GROW,Virgin Islands (U.S.),VIR,2012,-0.0942359108531572
Population growth (annual %),SP.POP.GROW,West Bank and Gaza,PSE,2012,2.46768715003228
Population growth (annual %),SP.POP.GROW,"Yemen, Rep.",YEM,2012,3.03772906888376
Population growth (annual %),SP.POP.GROW,Zambia,ZMB,2012,3.24260026203654
Population growth (annual %),SP.POP.GROW,Zimbabwe,ZWE,2012,1.62306467591426
Population growth (annual %),SP.POP.GROW,Australia,AUS,2012,1.74582000067359
Population growth (annual %),SP.POP.GROW,Armenia,ARM,2012,-0.125578337719131
Population growth (annual %),SP.POP.GROW,Afghanistan,AFG,2012,4.04786256315645
Population growth (annual %),SP.POP.GROW,Algeria,DZA,2012,1.99280790148967
Population growth (annual %),SP.POP.GROW,Africa Eastern and Southern,AFE,2012,2.69351289263264
Population growth (annual %),SP.POP.GROW,Africa Western and Central,AFW,2012,2.78126173094488
Population growth (annual %),SP.POP.GROW,Arab World,ARB,2012,2.38370613008674
Population growth (annual %),SP.POP.GROW,Caribbean small states,CSS,2012,0.648625119003183
Population growth (annual %),SP.POP.GROW,Central Europe and the Baltics,CEB,2012,-0.235021587775693
Population growth (annual %),SP.POP.GROW,Early-demographic dividend,EAR,2012,1.49508383327134
Population growth (annual %),SP.POP.GROW,East Asia & Pacific,EAS,2012,0.81496843964644
Population growth (annual %),SP.POP.GROW,East Asia & Pacific (excluding high income),EAP,2012,0.873939068297722
Population growth (annual %),SP.POP.GROW,East Asia & Pacific (IDA & IBRD countries),TEA,2012,0.879291839891735
Population growth (annual %),SP.POP.GROW,Euro area,EMU,2012,0.215209593126576
Population growth (annual %),SP.POP.GROW,Europe & Central Asia,ECS,2012,0.391715257911149
Population growth (annual %),SP.POP.GROW,Europe & Central Asia (excluding high income),ECA,2012,0.810010125822472
Population growth (annual %),SP.POP.GROW,Europe & Central Asia (IDA & IBRD countries),TEC,2012,0.469784321945042
Population growth (annual %),SP.POP.GROW,European Union,EUU,2012,0.148448909551677
Population growth (annual %),SP.POP.GROW,Fragile and conflict affected situations,FCS,2012,2.44748667262181
Population growth (annual %),SP.POP.GROW,Heavily indebted poor countries (HIPC),HPC,2012,2.79470685123071
Population growth (annual %),SP.POP.GROW,High income,HIC,2012,0.588031427459731
Population growth (annual %),SP.POP.GROW,IBRD only,IBD,2012,1.08590269928117
Population growth (annual %),SP.POP.GROW,IDA & IBRD total,IBT,2012,1.37117454601056
Population growth (annual %),SP.POP.GROW,IDA blend,IDB,2012,2.27640450531804
Population growth (annual %),SP.POP.GROW,IDA only,IDX,2012,2.21097056287362
Population growth (annual %),SP.POP.GROW,IDA total,IDA,2012,2.23410985084653
Population growth (annual %),SP.POP.GROW,Late-demographic dividend,LTE,2012,0.733601388040507
Population growth (annual %),SP.POP.GROW,Latin America & Caribbean,LCN,2012,1.06044511810002
Population growth (annual %),SP.POP.GROW,Latin America & Caribbean (excluding high income),LAC,2012,1.06846032597578
Population growth (annual %),SP.POP.GROW,Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,1.09272607406844
Population growth (annual %),SP.POP.GROW,Least developed countries: UN classification,LDC,2012,2.36980488689114
Population growth (annual %),SP.POP.GROW,Low & middle income,LMY,2012,1.39200394574666
Population growth (annual %),SP.POP.GROW,Low income,LIC,2012,2.67948098209702
Population growth (annual %),SP.POP.GROW,Lower middle income,LMC,2012,1.65505359391353
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2012,2.20070345227413
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2012,2.0015474490692
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2012,1.99845017760602
Population growth (annual %),SP.POP.GROW,Middle income,MIC,2012,1.28164256374509
Population growth (annual %),SP.POP.GROW,North America,NAC,2012,0.82654950888601
Population growth (annual %),SP.POP.GROW,OECD members,OED,2012,0.620463861117399
Population growth (annual %),SP.POP.GROW,Other small states,OSS,2012,1.06209068668662
Population growth (annual %),SP.POP.GROW,Pacific island small states,PSS,2012,1.32791059696534
Population growth (annual %),SP.POP.GROW,Post-demographic dividend,PST,2012,0.436781344037018
Population growth (annual %),SP.POP.GROW,Pre-demographic dividend,PRE,2012,2.98073103262682
Population growth (annual %),SP.POP.GROW,Small states,SST,2012,0.999210240289512
Population growth (annual %),SP.POP.GROW,South Asia,SAS,2012,1.30130285791405
Population growth (annual %),SP.POP.GROW,South Asia (IDA & IBRD),TSA,2012,1.30130285791405
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa,SSF,2012,2.72928770709672
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (excluding high income),SSA,2012,2.72105594587291
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (IDA & IBRD countries),TSS,2012,2.72928770709672
Population growth (annual %),SP.POP.GROW,Upper middle income,UMC,2012,0.906967733816151
Population growth (annual %),SP.POP.GROW,World,WLD,2012,1.2592544430215
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Chad,TCD,2012,11.8840378296931
Population growth (annual %),SP.POP.GROW,Albania,ALB,2013,-1.54314471365633
Population growth (annual %),SP.POP.GROW,American Samoa,ASM,2013,-0.890369493241287
Population growth (annual %),SP.POP.GROW,Andorra,AND,2013,-2.15758099819573
Population growth (annual %),SP.POP.GROW,Angola,AGO,2013,3.84998068971631
Population growth (annual %),SP.POP.GROW,Antigua and Barbuda,ATG,2013,0.917165517536032
Population growth (annual %),SP.POP.GROW,Argentina,ARG,2013,0.992958989681133
Population growth (annual %),SP.POP.GROW,Aruba,ABW,2013,1.49203139661921
Population growth (annual %),SP.POP.GROW,Austria,AUT,2013,0.589387254692989
Population growth (annual %),SP.POP.GROW,Azerbaijan,AZE,2013,1.29344702700591
Population growth (annual %),SP.POP.GROW,"Bahamas, The",BHS,2013,0.923627563339724
Population growth (annual %),SP.POP.GROW,Bahrain,BHR,2013,3.59293039406627
Population growth (annual %),SP.POP.GROW,Bangladesh,BGD,2013,0.938408350120779
Population growth (annual %),SP.POP.GROW,Barbados,BRB,2013,0.26216966601587
Population growth (annual %),SP.POP.GROW,Belarus,BLR,2013,-0.0383800002667846
Population growth (annual %),SP.POP.GROW,Belgium,BEL,2013,0.471340143966627
Population growth (annual %),SP.POP.GROW,Belize,BLZ,2013,2.13397522406827
Population growth (annual %),SP.POP.GROW,Benin,BEN,2013,2.94885160135819
Population growth (annual %),SP.POP.GROW,Bermuda,BMU,2013,-0.113189762124124
Population growth (annual %),SP.POP.GROW,Bhutan,BTN,2013,1.10832494505463
Population growth (annual %),SP.POP.GROW,Bolivia,BOL,2013,1.57374447646261
Population growth (annual %),SP.POP.GROW,Bosnia and Herzegovina,BIH,2013,-1.62767576055568
Population growth (annual %),SP.POP.GROW,Botswana,BWA,2013,1.50921875015756
Population growth (annual %),SP.POP.GROW,Brazil,BRA,2013,0.810511647523289
Population growth (annual %),SP.POP.GROW,British Virgin Islands,VGB,2013,4.37795543415716
Population growth (annual %),SP.POP.GROW,Brunei Darussalam,BRN,2013,1.38231470645459
Population growth (annual %),SP.POP.GROW,Bulgaria,BGR,2013,-2.01699190933907
Population growth (annual %),SP.POP.GROW,Burkina Faso,BFA,2013,3.00083639274971
Population growth (annual %),SP.POP.GROW,Burundi,BDI,2013,3.59186709345175
Population growth (annual %),SP.POP.GROW,Cabo Verde,CPV,2013,0.052725108136232
Population growth (annual %),SP.POP.GROW,Cambodia,KHM,2013,1.49510212980529
Population growth (annual %),SP.POP.GROW,Cameroon,CMR,2013,2.80909371019789
Population growth (annual %),SP.POP.GROW,Canada,CAN,2013,1.05338098055318
Population growth (annual %),SP.POP.GROW,Cayman Islands,CYM,2013,2.6238432105591
Population growth (annual %),SP.POP.GROW,Central African Republic,CAF,2013,0.682377856508138
Population growth (annual %),SP.POP.GROW,Chad,TCD,2013,3.5694788341769
Population growth (annual %),SP.POP.GROW,Channel Islands,CHI,2013,0.626273191358049
Population growth (annual %),SP.POP.GROW,Chile,CHL,2013,0.95374468290385
Population growth (annual %),SP.POP.GROW,China,CHN,2013,0.666072977690069
Population growth (annual %),SP.POP.GROW,Colombia,COL,2013,0.948709328751527
Population growth (annual %),SP.POP.GROW,Comoros,COM,2013,2.11384957294193
Population growth (annual %),SP.POP.GROW,"Congo, Dem. Rep.",COD,2013,3.40170849300578
Population growth (annual %),SP.POP.GROW,"Congo, Rep.",COG,2013,2.43092781986762
Population growth (annual %),SP.POP.GROW,Costa Rica,CRI,2013,1.11328546681261
Population growth (annual %),SP.POP.GROW,Cote d'Ivoire,CIV,2013,1.99427988380631
Population growth (annual %),SP.POP.GROW,Croatia,HRV,2013,-0.622679127955842
Population growth (annual %),SP.POP.GROW,Cuba,CUB,2013,-0.0443159532912746
Population growth (annual %),SP.POP.GROW,Curacao,CUW,2013,1.13367890654299
Population growth (annual %),SP.POP.GROW,Cyprus,CYP,2013,1.57480485967812
Population growth (annual %),SP.POP.GROW,Czechia,CZE,2013,0.0331699460503076
Population growth (annual %),SP.POP.GROW,Denmark,DNK,2013,0.416901360752097
Population growth (annual %),SP.POP.GROW,Djibouti,DJI,2013,1.85261177020025
Population growth (annual %),SP.POP.GROW,Dominica,DMA,2013,0.860031375499996
Population growth (annual %),SP.POP.GROW,Dominican Republic,DOM,2013,1.21814094005704
Population growth (annual %),SP.POP.GROW,Ecuador,ECU,2013,1.49740896116979
Population growth (annual %),SP.POP.GROW,"Egypt, Arab Rep.",EGY,2013,2.30526364315625
Population growth (annual %),SP.POP.GROW,El Salvador,SLV,2013,0.405850184762601
Population growth (annual %),SP.POP.GROW,Equatorial Guinea,GNQ,2013,3.99605995538999
Population growth (annual %),SP.POP.GROW,Eritrea,ERI,2013,1.22305147270022
Population growth (annual %),SP.POP.GROW,Estonia,EST,2013,-0.355891802625531
Population growth (annual %),SP.POP.GROW,Ethiopia,ETH,2013,2.71847231803133
Population growth (annual %),SP.POP.GROW,Faroe Islands,FRO,2013,-0.0932285098134919
Population growth (annual %),SP.POP.GROW,Fiji,FJI,2013,0.156612656036956
Population growth (annual %),SP.POP.GROW,Finland,FIN,2013,0.460723772785295
Population growth (annual %),SP.POP.GROW,France,FRA,2013,0.516915013016667
Population growth (annual %),SP.POP.GROW,French Polynesia,PYF,2013,0.600207711920296
Population growth (annual %),SP.POP.GROW,Gabon,GAB,2013,3.52009296367142
Population growth (annual %),SP.POP.GROW,"Gambia, The",GMB,2013,2.92894143394412
Population growth (annual %),SP.POP.GROW,Georgia,GEO,2013,-0.300972141406188
Population growth (annual %),SP.POP.GROW,Germany,DEU,2013,0.272900214681538
Population growth (annual %),SP.POP.GROW,Ghana,GHA,2013,2.40927930949909
Population growth (annual %),SP.POP.GROW,Gibraltar,GIB,2013,1.17327064425681
Population growth (annual %),SP.POP.GROW,Greece,GRC,2013,-0.725120806658085
Population growth (annual %),SP.POP.GROW,Greenland,GRL,2013,-0.577265864735276
Population growth (annual %),SP.POP.GROW,Grenada,GRD,2013,0.629360962214971
Population growth (annual %),SP.POP.GROW,Guam,GUM,2013,-0.219683082780057
Population growth (annual %),SP.POP.GROW,Guatemala,GTM,2013,1.95360189099984
Population growth (annual %),SP.POP.GROW,Guinea,GIN,2013,2.44471498509098
Population growth (annual %),SP.POP.GROW,Guinea-Bissau,GNB,2013,2.66229101877146
