Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
SI.DST.FRST.20,CC BY-4.0,Income share held by lowest 20%,Percentage share of income or consumption is the share that accrues to subgroups of population indicated by deciles or quintiles. Percentage shares by quintile may not sum to 100 because of rounding.,Percentage share of income or consumption is the share that accrues to subgroups of population indicated by deciles or quintiles. Percentage shares by quintile may not sum to 100 because of rounding.,"World Bank, Poverty and Inequality Platform. Data are based on primary household survey data obtained from government statistical agencies and World Bank country departments. Data for high-income economies are mostly from the Luxembourg Income Study database. For more information and methodology, please see http://pip.worldbank.org., World Bank (WB), uri: http://pip.worldbank.org, note: Data are based on primary household survey data obtained from government statistical agencies and World Bank country departments. Data for high-income economies are mostly from the Luxembourg Income Study database.",Poverty: Income distribution,WB_WDI,%,Annual,1963-2024,NA,"Methodology: Inequality in the distribution of income is reflected in the share of income or consumption accruing to a portion of the population ranked by income or consumption levels. The portions ranked lowest by personal income receive the smallest shares of total income.







Data on the distribution of income or consumption come from nationally representative household surveys. Where the original data from the household survey were available, they have been used to directly calculate the income or consumption shares by quintile. Otherwise, shares have been estimated from the best available grouped data.







The distribution data have been adjusted for household size, providing a more consistent measure of per capita income or consumption. 







The year reflects the year in which the underlying household survey data were collected or, when the data collection period bridged two calendar years, the year data collection started.







Percentage shares by quintile may not sum to 100 because of rounding.
Statistical concept(s): The percentage of total income in a population that is held by the bottom quintile, meaning the bottom 20% of people when ranked from lowest to highest income.","It measures the level of inequality within countries (SDG 10). Inequality undermines economic growth and development in the long run, limits the potential of growth to reduce poverty, and weakens social cohesion and trust.","Despite progress in the last decade, the challenges of measuring poverty remain. The timeliness, frequency, quality, and comparability of household surveys need to increase substantially, particularly in the poorest countries. The availability and quality of poverty monitoring data remains low in small states, countries with fragile situations, and low-income countries and even some middle-income countries. The low frequency and lack of comparability of the data available in some countries create uncertainty over the magnitude of poverty reduction. 







Besides the frequency and timeliness of survey data, other data quality issues arise in measuring household living standards. The surveys ask detailed questions on sources of income and how it was spent, which must be carefully recorded by trained personnel. Income is generally more difficult to measure accurately, and consumption comes closer to the notion of living standards. And income can vary over time even if living standards do not. But consumption data are not always available: the latest estimates reported here use consumption data for about two-thirds of countries.







However, even similar surveys may not be strictly comparable because of differences in timing or in the quality and training of enumerators. Comparisons of countries at different levels of development also pose a potential problem because of differences in the relative importance of the consumption of nonmarket goods. The local market value of all consumption in kind (including own production, particularly important in underdeveloped rural economies) should be included in total consumption expenditure but may not be. Most survey data now include valuations for consumption or income from own production, but valuation methods vary.",,The World Bank’s internationally comparable poverty monitoring database now draws on income or detailed consumption data from more than 2000 household surveys across 169 countries. See the Poverty and Inequality Platform (PIP) for details (www.pip.worldbank.org).,https://datacatalog.worldbank.org/public-licenses#cc-by
SP.DYN.LE00.IN,CC BY-4.0,"Life expectancy at birth, total (years)",Life expectancy at birth indicates the number of years a newborn infant would live if prevailing patterns of mortality at the time of its birth were to stay the same throughout its life.,Life expectancy at birth indicates the number of years a newborn infant would live if prevailing patterns of mortality at the time of its birth were to stay the same throughout its life.,"World Population Prospects, United Nations (UN), uri: UN Population Division;
Statistical databases and publications from national statistical offices, National statistical offices, note: Derived from male and female life expectancy at birth from sources such as statistical databases and publications from national statistical offices.;
Demographic Statistics, Eurostat (ESTAT), note: Derived from male and female life expectancy at birth from sources such as Eurostat: Demographic Statistics.",Health: Mortality,WB_WDI,Years,Annual,1960-2023,Weighted average,"Methodology: Life expectancy at birth is derived from life tables and is based on sex- and age-specific death rates, or derived from male and female life expectancy at birth.
Statistical concept(s): Life expectancy at birth used here is the average number of years a newborn is expected to live if mortality patterns at the time of its birth remain constant in the future. It reflects the overall mortality level of a population, and summarizes the mortality pattern that prevails across all age groups in a given year. It is calculated in a period life table which provides a snapshot of a population's mortality pattern at a given time. It therefore does not reflect the mortality pattern that a person actually experiences during his/her life, which can be calculated in a cohort life table.



High mortality in young age groups significantly lowers the life expectancy at birth. But if a person survives his/her childhood of high mortality, he/she may live much longer. For example, in a population with a life expectancy at birth of 50, there may be few people dying at age 50. The life expectancy at birth may be low due to the high childhood mortality so that once a person survives his/her childhood, he/she may live much longer than 50 years.","Mortality rates for different age groups (infants, children, and adults) and overall mortality indicators (life expectancy at birth or survival to a given age) are important indicators of health status in a country. Because data on the incidence and prevalence of diseases are frequently unavailable, mortality rates are often used to identify vulnerable populations. And they are among the indicators most frequently used to compare socioeconomic development across countries.",Annual data series from United Nations Population Division's World Population Prospects are interpolated data from 5-year period data. Therefore they may not reflect real events as much as observed data.,,,https://datacatalog.worldbank.org/public-licenses#cc-by
SP.DYN.CONU.ZS,CC BY-4.0,"Contraceptive prevalence, any method (% of married women ages 15-49)","Contraceptive prevalence, any method is the percentage of married women ages 15-49 who are practicing, or whose sexual partners are practicing, any method of contraception (modern or traditional). Modern methods of contraception include female and male sterilization, oral hormonal pills, the intra-uterine device (IUD), the male condom, injectables, the implant (including Norplant), vaginal barrier methods, the female condom and emergency contraception. Traditional methods of contraception include rhythm (e.g., fertility awareness based methods, periodic abstinence), withdrawal and other traditional methods.","Contraceptive prevalence, any method is the percentage of married women ages 15-49 who are practicing, or whose sexual partners are practicing, any method of contraception (modern or traditional). Modern methods of contraception include female and male sterilization, oral hormonal pills, the intra-uterine device (IUD), the male condom, injectables, the implant (including Norplant), vaginal barrier methods, the female condom and emergency contraception. Traditional methods of contraception include rhythm (e.g., fertility awareness based methods, periodic abstinence), withdrawal and other traditional methods.","Household surveys, United Nations (UN), note: Household surveys, including Demographic and Health Surveys and Multiple Indicator Cluster Surveys. Largely compiled by United Nations Population Division., publisher: UN Population Division",Health: Reproductive health,WB_WDI,,Annual,1961-2024,Weighted average,"Methodology: Contraceptive prevalence rates are obtained mainly from nationally representative household surveys, including: Demographic and Health Surveys; Multiple Indicator Cluster Surveys; Contraceptive Prevalence Surveys; Gender and Generations Survey; Reproductive Health Surveys; and World Fertility Surveys.  Additional information was provided by other international survey programs and national surveys.  



Married women refer to women who are married (defined in relation to the marriage laws or customs of a country) and to women in a union, which refers to women living with their partner in the same household (also referred to as cohabiting unions, consensual unions, unmarried unions, or “living together”).","Contraceptive prevalence among women of reproductive age is related to maternal and child health, as well as gender equality and HIV/AIDS.   Contraceptives enable women and men to make informed decisions on family planning – whether, when, and how many children they would have. 



Preventing unwanted pregnancies is essential to reducing maternal deaths, especially in low- and middle- income countries where maternal mortality rate is high.  With effective contraception, life-threatening pregnancy complications can be reduced, and thus maternal deaths can be averted.  



Using condoms (one of the modern contraceptive methods) can prevent pregnancy as well as sexually transmitted diseases, including HIV.","While the data availability on contraceptive use has increased, in many countries the contraceptive use data are available only for married women. 



The time frame used to assess contraceptive prevalence may vary. In many surveys, it is left to the respondent to determine what is meant by “currently using” a method of contraception.",,,https://datacatalog.worldbank.org/public-licenses#cc-by
SH.STA.BRTC.ZS,CC BY-4.0,Births attended by skilled health staff (% of total),"Births attended by skilled health staff are the percentage of deliveries attended by personnel trained to give the necessary supervision, care, and advice to women during pregnancy, labor, and the postpartum period; to conduct deliveries on their own; and to care for newborns.","Births attended by skilled health staff are the percentage of deliveries attended by personnel trained to give the necessary supervision, care, and advice to women during pregnancy, labor, and the postpartum period; to conduct deliveries on their own; and to care for newborns.","State of the World's Children, UN Children's Fund (UNICEF);
Childinfo, UN Children's Fund (UNICEF);
Demographic and Health Surveys, DHS Program (ICF)",Health: Reproductive health,WB_WDI,Percent of live births,Annual,1980-2022,Weighted average,"Methodology: National-level household surveys are the primary sources for collecting data on skilled health personnel providing childbirth care. These surveys include Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), Reproductive Health Surveys (RHS), and other national surveys based on similar methodologies. Respondents in these surveys are asked about their last live birth and who assisted during delivery, covering a period of up to five years before the interview.


As part of the data harmonization process and interaction with countries, UNICEF conducts an annual country consultation. During this consultation, SDG country focal points are contacted to update and verify values included in the database and to obtain new data sources. These new data sources are reviewed and assessed jointly with WHO. Additionally, the national categories or occupational titles of skilled health personnel are verified. The reported data for some countries may include additional categories of trained personnel beyond doctors, nurses, and midwives.","Reproductive health is a state of physical and mental well-being in relation to the reproductive system and its functions and processes. Means of achieving reproductive health include education and services during pregnancy and childbirth, safe and effective contraception, and prevention and treatment of sexually transmitted diseases. Complications of pregnancy and childbirth are the leading cause of death and disability among women of reproductive age in developing countries.





The share of births attended by skilled health staff is an indicator of a health system's ability to provide adequate care for pregnant women.","For the indicators that are from household surveys, the year refers to the survey year. For more information, consult the original sources.",,Assistance by trained professionals during birth reduces the incidence of maternal deaths during childbirth. The share of births attended by skilled health staff is an indicator of a health system’s ability to provide adequate care for pregnant women.

This is the Sustainable Development Goal indicator 3.1.2[https://unstats.un.org/sdgs/metadata/].,https://datacatalog.worldbank.org/public-licenses#cc-by
SH.STA.MALN.ZS,CC BY-4.0,"Prevalence of underweight, weight for age (% of children under 5)",Prevalence of underweight children is the percentage of children under age 5 whose weight for age is more than two standard deviations below the median for the international reference population ages 0-59 months. The data are based on the WHO's 2006 Child Growth Standards.,Prevalence of underweight children is the percentage of children under age 5 whose weight for age is more than two standard deviations below the median for the international reference population ages 0-59 months. The data are based on the WHO's 2006 Child Growth Standards.,"UNICEF, WHO, World Bank: Joint child Malnutrition Estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology., UN Children's Fund (UNICEF), note: Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology;
World Health Organization (WHO), note: Joint child Malnutrition Estimates (JME); Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology;
World Bank (WB), note: Joint child Malnutrition Estimates (JME); Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology",Health: Nutrition,WB_WDI,Percentage,Annual,1983-2024,Linear mixed-effect model estimates,"Methodology: Survey estimates are based on standardized methodology using the WHO Child Growth Standards as described elsewhere.
Statistical concept(s): Child underweight belongs to a set of indicators whose purpose is to measure nutritional imbalance and malnutrition resulting in undernutrition (assessed by underweight, stunting and wasting) and overweight.",Child growth is an internationally accepted outcome reflecting child nutritional status.,"Survey estimates come with levels of uncertainty due to both sampling error and non-sampling error (e.g., measurement technical error, recording error etc.,). None of the two sources of errors have been fully taken into account for deriving estimates neither at country nor at regional or worldwide levels.",,"Undernourished children have lower resistance to infection and are more likely to die from common childhood ailments such as diarrheal diseases and respiratory infections. Frequent illness saps the nutritional status of those who survive, locking them into a vicious cycle of recurring sickness and faltering growth (UNICEF). Estimates are from national survey data. Being even mildly underweight increases the risk of death and inhibits cognitive development in children. And it perpetuates the problem across generations, as malnourished women are more likely to have low-birth-weight babies. Stunting, or being below median height for age, is often used as a proxy for multifaceted deprivation and as an indicator of long-term changes in malnutrition.",https://datacatalog.worldbank.org/public-licenses#cc-by
SH.IMM.MEAS,CC BY-4.0,"Immunization, measles (% of children ages 12-23 months)","Child immunization, measles, measures the percentage of children ages 12-23 months who received the measles vaccination before 12 months or at any time before the survey. A child is considered adequately immunized against measles after receiving one dose of vaccine.","Child immunization, measles, measures the percentage of children ages 12-23 months who received the measles vaccination before 12 months or at any time before the survey. A child is considered adequately immunized against measles after receiving one dose of vaccine.","World Health Organization (WHO), uri: http://www.who.int/immunization/monitoring_surveillance/en/;
UN Children's Fund (UNICEF), uri: https://data.unicef.org/topic/child-health/immunization/",Health: Disease prevention,WB_WDI,Percentage,Annual,1980-2024,Weighted average,"Methodology: The data shown here are based on an assessment of national immunization coverage rates by the WHO and UNICEF. The assessment considered both administrative data from service providers and household survey data on children's immunization histories. Based on the data available, consideration of potential biases, and contributions of local experts, the most likely true level of immunization coverage was determined for each year. Notes on regional and global aggregates: When the vaccine is not introduced in a national immunization schedule, the missing value is assumed zero (or close to zero) in the relevant groups' averages.
Statistical concept(s): Governments in developing countries usually finance immunization against measles and diphtheria, pertussis (whooping cough), and tetanus (DTP) as part of the basic public health package.","Immunization is one of the most cost-effective public health interventions, and is an essential component for reducing under-five mortality. Immunization coverage estimates are used to monitor coverage of immunization services and to guide disease eradication and elimination efforts.",In many developing countries a lack of precise information on the size of the cohort of one-year-old children makes immunization coverage difficult to estimate from program statistics.,,,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.PRM.CMPT.ZS,CC BY-4.0,"Primary completion rate, total (% of relevant age group)","Primary completion rate, or gross intake ratio to the last grade of primary education, is the number of new entrants (enrollments minus repeaters) in the last grade of primary education, regardless of age, divided by the population at the entrance age for the last grade of primary education. Data limitations preclude adjusting for students who drop out during the final year of primary education.","Primary completion rate, or gross intake ratio to the last grade of primary education, is the number of new entrants (enrollments minus repeaters) in the last grade of primary education, regardless of age, divided by the population at the entrance age for the last grade of primary education. Data limitations preclude adjusting for students who drop out during the final year of primary education.","Data API, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://databrowser.uis.unesco.org/resources, note: The data are obtained through the UIS API.  Detailed documentation is available at: https://api.uis.unesco.org/api/public/documentation/, publisher: UNESCO Institute for Statistics (UIS), type: Bulk file (csv), date accessed: 2025-09-22, date published: 2025-09",Education: Outcomes,WB_WDI,% of relevant age group,Annual,1970-2024,Weighted average,"Methodology: Primary completion rate is calculated by dividing the number of new entrants (enrollment minus repeaters) in the last grade of primary education, regardless of age, by the population at the entrance age for the last grade of primary education and multiplying by 100. 



















Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Population data are drawn from the United Nations Population Division. Using a single source for population data standardizes definitions, estimations, and interpolation methods, ensuring a consistent methodology across countries and minimizing potential enumeration problems in national censuses.



















The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s): The indicator represents the influence of policies regarding entry and progress through the initial stages of primary or lower secondary education on the completion of the terminal grade at the respective level. The presumption is that students who enroll in the final grade for the first time will successfully finish that grade, thereby completing the designated level of education.","Primary education lays the groundwork for acquiring essential literacy and numeracy skills, setting the stage for a robust learning journey and fostering overall personal and social growth.  SDG target 4.1 aims to ensure that all children complete free, equitable, and quality primary education.  This indicator holds significant relevance for policy-makers dedicated to enhancing children's educational access and engagement. It gauges the capacity of the education system to support a group of students from their expected entry age to the completion of all grades of primary education.","The data do not account for students who drop out during the final year of primary education. Therefore, this rate serves as a proxy and should be considered an upper estimate of the actual primary completion rate.







 











There are many reasons why the primary completion rate can exceed 100 percent. The numerator may include late entrants and overage children who have repeated one or more grades of primary education as well as children who entered school early, while the denominator is the number of children at the entrance age for the last grade of primary education.",,,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.SEC.ENRR,CC BY-4.0,"School enrollment, secondary (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","Data API, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://databrowser.uis.unesco.org/resources, note: The data are obtained through the UIS API.  Detailed documentation is available at: https://api.uis.unesco.org/api/public/documentation/, publisher: UNESCO Institute for Statistics (UIS), type: Bulk file (csv), date accessed: 2025-09-22, date published: 2025-09",Education: Participation,WB_WDI,% of population in the 5-year age group immediately following primary education,Annual,1970-2024,Weighted average,"Methodology: Gross enrollment ratio for secondary school is calculated by dividing the number of students enrolled in secondary education regardless of age by the population of the age group which officially corresponds to secondary education, and multiplying by 100. 

















Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Population data are drawn from the United Nations Population Division. Using a single source for population data standardizes definitions, estimations, and interpolation methods, ensuring a consistent methodology across countries and minimizing potential enumeration problems in national censuses.

















The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s): Gross enrollment ratios indicate the capacity of each level of the education system, but a high ratio may reflect a substantial number of overage children enrolled in each grade because of repetition or late entry rather than a successful education system.","Secondary education acts as a critical intermediary that not only builds upon the foundational knowledge acquired in primary education but also equips students for various pathways, including immediate entry into the workforce, further education in postsecondary non-tertiary institutions, or advancement to higher education. This indicator assesses the aggregate participation rate in secondary education, reflecting the education system's capacity to enroll students within a designated age group.","Enrollment indicators are based on annual school surveys, but do not necessarily reflect actual attendance or dropout rates during the year. Also, the length of education differs across countries and can influence enrollment rates, although the International Standard Classification of Education (ISCED) tries to minimize the difference. For example, a shorter duration for primary education tends to increase the rate; a longer one to decrease it (in part because older children are more at risk of dropping out). Moreover, age at enrollment may be inaccurately estimated or misstated, especially in communities where registration of births is not strictly enforced.",,,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.ENR.PRSC.FM.ZS,CC BY-4.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",Gender parity index for gross enrollment ratio in primary and secondary education is the ratio of girls to boys enrolled at primary and secondary levels in public and private schools.,Gender parity index for gross enrollment ratio in primary and secondary education is the ratio of girls to boys enrolled at primary and secondary levels in public and private schools.,"Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education: Participation,WB_WDI,,Annual,1970-2022,Weighted average,"Methodology: This indicator is calculated by dividing female gross enrollment ratio in primary and secondary education by male gross enrollment ratio in primary and secondary education. 

Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. 

The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).",The Gender Parity Index (GPI) indicates parity between girls and boys. A GPI of less than 1 suggests girls are more disadvantaged than boys in learning opportunities and a GPI of greater than 1 suggests the other way around. Eliminating gender disparities in education would help increase the status and capabilities of women.,,,,https://datacatalog.worldbank.org/public-licenses#cc-by
SH.DYN.AIDS.ZS,CC BY-4.0,"Prevalence of HIV, total (% of population ages 15-49)",Prevalence of HIV refers to the percentage of people ages 15-49 who are infected with HIV.,Prevalence of HIV refers to the percentage of people ages 15-49 who are infected with HIV.,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07",Health: Risk factors,WB_WDI,Percentage,Annual,1990-2024,Weighted average,"Methodology: UNAIDS produces annual HIV/AIDS-related indicators using a common modelling framework (Spectrum). The model integrates country-reported data on HIV surveillance, antiretroviral therapy (ART) coverage, demographic information, and established patterns of HIV transmission, disease progression, and survival. Because many countries lack complete case reporting or cause-of-death data, these figures are modelled estimates and include uncertainty ranges. UNAIDS updates the estimates each year as new data and methods become available, ensuring internal consistency across all HIV/AIDS-related indicators. Reference: Annex 1 Methods for deriving UNAIDS HIV estimates — 2025 Global AIDS Update — AIDS, Crisis and the Power to Transform: https://www.unaids.org/sites/default/files/2025-08/JC3153_GAU25_report_annex1_en.pdf
Statistical concept(s): HIV prevalence rates reflect the rate of HIV infection in each country's population. Low national prevalence rates can be misleading, however. They often disguise epidemics that are initially concentrated in certain localities or population groups and threaten to spill over into the wider population. In many developing countries most new infections occur in young adults, with young women especially vulnerable.","Despite the existence of effective medications and treatment, HIV/AIDS is still a leading cause of death and public health threat in the world.  Low and middle income countries continue to bear a disproportionate share of the global burden of HIV/AIDS.",The limited availability of data on health status is a major constraint in assessing the health situation in developing countries. Surveillance data are lacking for many major public health concerns. Estimates of prevalence and incidence are available for some diseases but are often unreliable and incomplete. National health authorities differ widely in capacity and willingness to collect or report information.,,,https://datacatalog.worldbank.org/public-licenses#cc-by
AG.LND.FRST.K2,CC BY-4.0,Forest area (sq. km),"Forest area is land under natural or planted stands of trees of at least 5 meters in situ, whether productive or not, and excludes tree stands in agricultural production systems (for example, in fruit plantations and agroforestry systems) and trees in urban parks and gardens.","Forest area is land under natural or planted stands of trees of at least 5 meters in situ, whether productive or not, and excludes tree stands in agricultural production systems (for example, in fruit plantations and agroforestry systems) and trees in urban parks and gardens.","FAOSTAT, Food and Agriculture Organization of the United Nations (FAO), uri: https://www.fao.org/faostat/en/#data/RL, publisher: Food and Agriculture Organization of the United Nations (FAO)",Environment: Land use,WB_WDI,square kilometers,Annual,1990-2023,Sum,"Methodology: Forest is determined both by the presence of trees and the absence of other predominant land uses. The trees should reach a minimum height of 5 meters in situ. Areas under reforestation that have not yet reached but are expected to reach a canopy cover of 10 percent and a tree height of 5 meters are included, as are temporarily unstocked areas, resulting from human intervention or natural causes, which are expected to regenerate.

















FAO provides detail information on forest cover, and adjusted estimates of forest cover. The current survey uses a uniform definition of forest. Although FAO provides a breakdown of forest cover between natural forest and plantation for developing countries, this indictor data does not reflect that breakdown. Thus the deforestation data may underestimate the rate at which natural forest is disappearing in some countries.
Statistical concept(s): Forest - Forests are lands of more than 0.5 hectares, with a tree canopy cover of more than 10 percent, which are not primarily under agricultural or urban land use. Forests are determined both by the presence of trees and the absence of other predominant land uses. The trees should be able to reach a minimum height of 5 meters in situ. Areas under reforestation which have yet to reach a crown density of 10 percent or tree height of 5 m are included, as are temporarily unstocked areas, resulting from human intervention or natural causes, that are expected to regenerate. The term specifically includes: forest nurseries and seed orchards that constitute an integral part of the forest; forest roads, firebreaks and other small open areas; forest in national parks, nature reserves and other protected areas such as those of specific scientific, historical, cultural or spiritual interest; windbreaks and shelterbelts of trees with an area of more than 0.5 ha and width of more than 20 m; plantations primarily used for forestry purposes, including rubberwood plantations and cork oak stands. The term specifically excludes trees planted primarily for agricultural production, for example in fruit plantations and agroforestry systems.","As threats to biodiversity mount, the international community is increasingly focusing on conserving diversity. Deforestation is a major cause of loss of biodiversity, and habitat conservation is vital for stemming this loss. Conservation efforts have focused on protecting areas of high biodiversity.

















On a global average, more than one-third of all forest is primary forest, i.e. forest of native species where there are no clearly visible indications of human activities and the ecological processes have not been significantly disturbed. Primary forests, in particular tropical moist forests, include the most species-rich, diverse terrestrial ecosystems. The decrease of primary forest area, 0.4 percent over a ten-year period, is largely due to reclassification of primary forest to "other naturally regenerated forest" because of selective logging and other human interventions.

















National parks, game reserves, wilderness areas and other legally established protected areas cover more than 10 percent of the total forest area in most countries and regions. FAO estimates that around 10 million people are employed in forest management and conservation - but many more are directly dependent on forests for their livelihoods. Also, 80 about percent of the world's forests are publicly owned, but ownership and management of forests by communities, individuals and private companies is on the rise.

















Close to 1.2 billion hectares of forest are managed primarily for the production of wood and non-wood forest products. An additional 25 percent of forest area is designated for multiple uses - in most cases including the production of wood and non-wood forest products. The area designated primarily for productive purposes has decreased by more than 50 million hectares since 1990 as forests have been designated for other purposes.","The Food and Agricultural Organization (FAO) has been collecting and analyzing data on forest area since 1946. This is done at intervals of 5-10 years as part of the Global Forest Resources Assessment (FRA). FAO reports data for 229 countries and territories; for the remaining 56 small island states and territories where no information is provided, a report is prepared by FAO using existing information and a literature search. The data are aggregated at sub-regional, regional and global levels by the FRA team at FAO, and estimates are produced by straight summation.















The lag between the reference year and the actual production of data series as well as the frequency of data production varies between countries. Deforested areas do not include areas logged but intended for regeneration or areas degraded by fuelwood gathering, acid precipitation, or forest fires. Negative numbers indicate an increase in forest area.















Data includes areas with bamboo and palms; forest roads, firebreaks and other small open areas; forest in national parks, nature reserves and other protected areas such as those of specific scientific, historical, cultural or spiritual interest; windbreaks, shelterbelts and corridors of trees with an area of more than 0.5 hectares and width of more than 20 meters; plantations primarily used for forestry or protective purposes, such as rubber-wood plantations and cork oak stands. Data excludes tree stands in agricultural production systems, such as fruit plantations and agroforestry systems. Forest area also excludes trees in urban parks and gardens. The proportion of forest area to total land area is calculated and changes in the proportion are computed to identify trends.",,The world and regional aggregate series do not include data from countries that no longer exist.,https://datacatalog.worldbank.org/public-licenses#cc-by
